model,model_revision,precision,lang,item_id,pred,gold,correct
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role#2,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/The_Cold_War/Introduction#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Great_Pyramid#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Great_Pyramid#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Transport/History#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Transport/History#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Warfare#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Warfare#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Babylonians#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Babylonians#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Norse#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Norse#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Cambodia#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Cambodia#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Taiwan#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Taiwan#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Book_of_Fun_Science_Experiments/Red_cabbage_indicator#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Book_of_Fun_Science_Experiments/Red_cabbage_indicator#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Meet_The_Cats#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Meet_The_Cats#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Tiger#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Tiger#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Plants#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Plants#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Origin_of_Life#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Origin_of_Life#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Systems/Circulatory_System#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Systems/Circulatory_System#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Triceratops#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Triceratops#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Italy#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Italy#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg#2,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Vatican_City#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Vatican_City#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Computer#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Flush_Toilet#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Flush_Toilet#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Ice_Skates#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Ice_Skates#2,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Laser#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Laser#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Light_Bulb#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Light_Bulb#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Nuclear_Bomb#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Rocket#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Rocket#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time#2,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/Future_monarchs#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/Future_monarchs#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/The_Anglo-Saxons#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Jupiter/Io#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Venus#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Venus#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:South_America/Venezuela#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:South_America/Venezuela#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Hydrogen#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Hydrogen#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Matter_Is_The_Stuff_Around_You#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Constitution#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Constitution#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Declaration_of_Independence#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Botanic_Gardens#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Botanic_Gardens#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Pyramids_of_Giza#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Serengeti#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Serengeti#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battleships#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battleships#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Liberation_of_Western_Europe#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Liberation_of_Western_Europe#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Submarines#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/World_War_II/Battle_of_Poland#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/World_War_II/Battle_of_Poland#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/World_War_II/Fall_of_East_Africa_and_War_in_North_Africa#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/World_War_II/Fall_of_East_Africa_and_War_in_North_Africa#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Yoga/Yoga_Tales#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikibooks.org/wiki/Yoga/Yoga_Tales#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/2009_Shri_Shyam_Bhajan_Hindu_religious_festival_held_in_Hyderabad#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/2009_Shri_Shyam_Bhajan_Hindu_religious_festival_held_in_Hyderabad#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/2010_FIBA_World_Championship_starts#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/2010_FIBA_World_Championship_starts#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/24_people_rescued_from_roller_coaster_at_California%27s_Great_America_theme_park#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/24_people_rescued_from_roller_coaster_at_California%27s_Great_America_theme_park#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/8.0_magnitude_earthquake_occurs_near_Tonga#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/8.0_magnitude_earthquake_occurs_near_Tonga#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,asm_Beng,https://en.wikinews.org/wiki/A1GP_New_Zealand_speeds_its_way_into_record_books#1,3,1,0
